 13664082878285H  50150111122223332 0 013 03212212 40000172117216 330131123220126312103 0 0 0 012598 0 02 41 122111222112112 11 0 00001000TX01 00 47251321213212
 13672094778677K  33040222022226332 0 031 65215412 4000015231523398604122 00002 0 00001 698 0 012398 0 08 08 082121111777171 11 0 00001000OK01 00 47130321313212
 13687149717059H 885020111122222332 0 013 01213002 40000122312236 3301311122402 0 000022698 0 03 0 0 0 02 42 031171221711122 12 2 10001000CA20 00 38141321212212
 13694083738153H   1330111122222332 0 013 03213112 5000015211521651302312 00002 0 00003 0 0 0 03 0 0 0 00 00 002121122121113 1214140001000CA10 00 64231311312212
 13706194658073H  31031122022222232 0 013 02120902 2000017211721663301292 00002 0 00003 0 0 0 03 0 0 0 00 00 001127171122112 12 2 10001000CA10 00 66150211312212
 13716194798073H  32020111122222332 0 013 03213002 40000142114216 3301362 00002 0 00003 0 0 0 03 0 0 0 03 02 021122111172113 11 0 00001000CA30 00 38181321313212
 13722135875637H  53550121122222322 0 013 03212001 01821000018216 3301361368002 0 000012098 0 012198 0 03 01 321171221111112 12 1 20001000CA10 10 59140322422111
 13732137646737H  12230122022227332 0 013 03113212 4000018231823646302281362401222724012798 0 0198 0 0 00 00 001121111111112170 0 0118 822ZZ08 10 49200321310121
 13747148251171H    690111122222232 0 013 04213331 02001000020016 3301 11312402 0 000014498 0 014798 0 02 41 121121111121113 11 0 00001000CA10 12 46211111313111
 13757148917059H 997010122021122132 0 013 01214111 01823000018236 3301 11238002 0 00003 0 0 0 00 0 0 0 01 01 117121122227122 20 0 0112 682ZZ08 10 49230211411111
 13764082948285H  50150111322220312 0 073 03120901 02003000020036 3301122 00002 0 000012698 0 03 0 0 0 02422 032112122112723 18 0 00001000CA80 00100008013530010
20001714991           0422022222332 0 032173211131 0200300002003115104292 00002 0 00001 498 0 012526 3980 00 002001122121222 11 0 00001000OK01 00 43100321113212
20002213933           0322022226222 0 032 14120902 20000122312233 7444141462402 0 00001 32726983 0 0 0 02 31 437172111121122 80 0 0222 722ZZ08130 64150321211111
20003213328           031122221532137 832 17212211 01223000012233 7444 0144240123432403 0 0 0 03 0 0 0 02462 037227217211123 80 0 0122 711ZZ08132 42172311211111
20004818967           0322022227332 0 013 04120902 10000132313234 7444352 00002 0 0000126 398 01 498 0 02422 081121171122113 80 0 0121 722ZZ08130 60100211211111
20005805258           0411222226332 0 013 07220902 4000016231623119104312 00002 0 00003 0 0 0 03 0 0 0 00 00 002171221121223 11 0 00001000IA02 00 58252321113212
20006213664           0321221217321181031 73120902 20000122312233 7444310 00002 0 00001 32598 014798 0 02421 431271122121222 12 8 80001000CA10 00 66260311212212
20007818388           0122022222232 0 013 05120902 20000152315231 3301140 00002 0 00001262798 012398 0 02422 027117121117111170 0 0121 802ZZ08 10 62220311310111
20008213665           0322022221122 0 032 16412001 01123000011233 7444231441012 0 0000198 0 0 0198 0 0 022211020000000000000 80 0 0888  82ZZ08130100000013421111
20009213373           0322022220332 0 013 06212212 40000122312233 7444122 00002 0 00003 0 0 0 03 0 0 0 03 02 022122221221112 80 0 0118 772ZZ08130 48250221311111
20010818344           031121212722158 743 06213311 01123000011233 7444 02 00002 0 00001 998 0 03 0 0 0 029819811171111121222 80 0 0122 741ZZ08132 30142312411111
20011213921           0321222227332 0 013 06120901 01223000012233 7444282 00002 0 00000 0 0 0 0198 0 0 03 02 011112122172113 80 0 0122 751ZZ08130 62110312421111
20012818382           0322022227332 0 032164120902 20000182318233 7444 02 00002 0 00003 0 0 0 01 425 3262422 022112121112113 80 0 0122 742ZZ08130 66100321421111
20013714849           0421122223332 0 013 03211002 4000012231223118104312 00002 0 00000 0 0 0 00 0 0 0 00 00 007121171111113 11 0 00001000CA30 00 59150322413212
20014213250           0311122221232 0 013 06111111 01223000012233 7444310 00002 0 000014498 0 03 0 0 0 03 02 021117171111113 12 1140001000CA10 00 56181321112212
20015213734           0421122221322 0 032136312001 02003000020032 1204322 0000131 92101 32625983 0 0 0 02421 437171111171113 11 0 00001000LA01 00 28220221113212
20016818894           0322022222332 0 043 06211001 01523000015233 7444 91442402 0 00000 0 0 0 00 0 0 0 02422 021121111711112 80 0 0122 742ZZ08130 59250321211111
20017213454           0322022220332 0 053 06212211 01222000012223 7444141132402 0 00003 0 0 0 00 0 0 0 02421 432772111111213 80 0 0111 772ZZ08130 36180311311111
20018213428           0322022220332 0 032176212211 01123000011233 7444122 00002 0 00003 0 0 0 03 0 0 0 02422 032111271112223 80 0 0122 671ZZ08 00 43150222321212
20019818763           0411122222122 0 003 03120902 2000012231223198604122 00002 0 0000198 0 0 014898 0 08 08 082277177121113 11 0 00001000CA10 00 62151314313212
20020213487           0322022224332 0 031 92120902 20000152815203 7444 02 00000 0 00003 0 0 0 03 0 0 0 03 02 087101111212110 80 0 0122 782ZZ08130 59200323421111
20021213465           0322022222321111043 04120902 20000112311233 7444 11972402 0 00003 0 0 0 03 0 0 0 02 41 432121111212122 80 0 0112 732ZZ08130 63240311111111
20022818887           031121222733115 132166220902 40000112311233 7444432 00002 0 00003 0 0 0 03 0 0 0 03 02 021107117117223 80 0 0118 641ZZ08 00 38182321111010
20023818748           0322022222222 0 013 04120902 20000192319233 7444312 00002 0 00000 0 0 0 0198 0 0 03 02 087772772772173 80 0 0122 762ZZ08130 61230213321111
20024213735           0311122221332 0 073 02213000 00000000000003 7444 12 00002 0 000014598 0 0198 0 0 03 01 432122111112223 12 8 80001000WA02132 17121321122111
20025213935           0322000000000 0 003 00000900 00000000000003 7444 02 00002 0 00000 0 0 0 00 0 0 0 02422 080000000000000 80 0 0888 792ZZ08130 55000012531111
20026818786           0321822220332 0 043 06211112 20000112311233 7444361461032 0 00001 32698 03 0 0 0 02 22 022117121222113 80 0 0112 701ZZ08 00 54260322111010
20027213738           0322022225332 0 073 03120902 60000182318233 7444311231022 0 0000198 0 0 03 0 0 0 02421 227217172227112 80 0 0128 812ZZ08130 64230311411111
20028213255           0311312227322 0 073 07212001 01223000012233 7444311441022 0 00003 0 0 0 01 42598 01 01 331211721171123 80 0 0112 681ZZ08132 37182311211111
20029213931           041112221123112 103 04211801 0500100005001198604352 00002 0 00001 398 0 01 598 0 08 08 087117222121723 11 0 00001000KS02 00 18101311313212
20030818249           0311212226332 0 053 07212212 40000172317233 7444 31312302 0 000012598 0 01 398 0 01 01 627212211121223 80 0 0122 661ZZ08132 42272221311111
20031818307           012111222222147 813 03111001 04003000040036 3301462 00002 0 000012698 0 01 32598 02 31 221111117121122 11 0 00001000CA30 00 66100323223212
20032818663           0411221224232 0 013 04120902 20000132113213 5424291988002 0 00003 0 0 0 01 41498 03 02 022221121112213 80 0 0122 802ZZ08131 64122212321111
20033213591           041111221222152 731112120901 0122300001223198604482 0000134552403 0 0 0 03 0 0 0 08 08 081122122121223 11 0 00001000PA01 00 54258311123212
20034213574           0322022222332 0 032174120902 70000122312233 7444141988002 0 00001 32625981 498 0 024219832111121112113 80 0 0121 781ZZ08130 66100113311111
20035818769           0321122222332 0 032 16212211 01823000018233 7444362 00002 0 00003 0 0 0 03 0 0 0 03 01 132211271111123 80 0 0112 761ZZ08130 46160311311111
20036714892           0322022223332 0 043 04120902 20000152115213 7444442 00002 0 00003 0 0 0 03 0 0 0 02421 237121111777112 80 0 0122 741ZZ08130 60130321211111
20037213924           0321222220332 0 031 96213211 01123000011233 7444232 00002 0 0000298 0 0 03 0 0 0 03 02 032211222122112 70 0 0222 741ZZ08130 41170011311111
20038213865           0322022226332 0 043 07120902 30000172317233 7444 12 00002 0 00003 0 0 0 01 498 0 03 02 021721172121723 80 0 0122 761ZZ08 00 60130311311212
20039714751           0311222227331 91032 13120902 20000112111213 7444112 00002 0 00003 0 0 0 03 0 0 0 02261 431771112121113 80 0 0112 741ZZ08 00 66162311111212
20040213381           0122022226332 0 032162212212 40000162116216 3301 71 72102 0 00001142698 01 498 0 02421 181111117717110 20 0 0122 781ZZ08 10 56200021411121
20041213329           0322022226332 0 032 14120902 30000122312233 7444161362401311624011698 0 011998 0 03 02 031711111122122 80 0 0112 782ZZ08130 62220321311111
20042818281           0322022227332 0 032174120902 20000152315233 7444231232302 0 00003 0 0 0 02 498 0 02421 931121171117113 80 0 0122 752ZZ08130 66120311211111
20043714838           0322022226332 0 032 14120901 04003000040033 7444162 00002 0 000014498 0 03 0 0 0 02422 037171121121112 80 0 0122 762ZZ08130 61150321411111
20044714552           0321222224332 0 073 04120902 30000141314133 7444282 00002 0 00001201498 03 0 0 0 02422 011122121171713 80 0 0122 802ZZ08130 65210211311111
20045213748           0322022220332 0 003 06211801 01913000019133 7444382 00002 0 00000 0 0 0 00 0 0 0 02422 032117172172113 80 0 0118 812ZZ08130 53200111411111
20046213734           032202222033158 743 04120902 30000158315033 7444 11232402 0 00001 32625450 0 0 0 02422 022172111221221 80 0 0222 701ZZ08 00 63210022411212
20047213735           0422022222332 0 013 06120902 3000011231123113104972 0000126312103 0 0 0 03 0 0 0 08 02 011711111771223130 0 0122 842ZZ08970 54210311211111
20048213738           0311122222332 0 032176212211 01123000011233 7444461202402 0 00003 0 0 0 03 0 0 0 08 08 080000000000000 00 0 08881008ZZ08 00  8008013420010
20049213662           0422022224332 0 053 03120901 0162300001623379464312 00002 0 00003 0 0 0 01 4 398 00 00 007711777712113150 0 0112 782ZZ08120 53230311411111
20050213641           0311312223332 0 073 06211112 40000122112213 7444312 00002 0 00003 0 0 0 03 0 0 0 02422 021172111200000 80 0 0888 698ZZ08 00100008023311010
20051213731           0311122222322 0 053 06212211 01721000017213 7444122 00002 0 00003 0 0 0 03 0 0 0 03 01 431211122111123 80 0 0112 581ZZ08132 31242311311111
20052213697           0411122222332 0 031 74120902 1000012231223115104 12 00001 9542401 998 0 03 0 0 0 00 00 001211111121212 11 0 00001000CA10 00 61102321113212
20053213923           041111222723164 363 06314411 0172300001723199604291262402 0 00003 0 0 0 03 0 0 0 00 00 002111112121122 11 0 00001000CA20 00 50142321113212
20054213667           0321812215332 0 053 07213111 01123000011233 7444361441082 0 0000198 0 0 03 0 0 0 01 019880000000000000 00 0 08881008ZZ08 00100000015320010
20055213262           0111122221332 0 013 03315001 01823000018236 3301 02 00002 0 000012698 0 03 0 0 0 02982 021111111211222 12 2 10001000CA20 12 24231321212111
20056213379           031121221613121 432164120902 20000122312233 744418111210127252101164698 03 0 0 0 02422 021121111712121 80 0 0122 711ZZ08132 64172321111111
20057818449           0322022220332 0 013 06211001 01123000011233 7444 92 00002 0 00001 498 0 03 0 0 0 03 02 032271221127212 80 0 0122 751ZZ08130 52250221311111
20058213461           0422022227332 0 003 03120901 0200300002003114104 32 00002 0 0000198 0 0 0198 0 0 00 00 001122122122113130 0 0112 832ZZ08 00 54220311311212
20059213562           0121322224232 0 013 03311001 02003000020036 3301282 0000197112401262598 01 498 0 03 02 031122111722112 12 2 20001000CA20 10 61210321212111
20060213971           041111111113150 913 04612111 01421000014212 1204421231022 0 000014798 0 014798 0 02421 422111172771223 11 0 00001000LA01 00 52231321213212
20061213382           032201111232145 532 16120901 01223000012233 7444161121082 0 000019798 0 03 0 0 0 03 01 422171121112112 80 0 0121 772ZZ08130 59260211211111
20062818264           0122012225332 0 073 02212001 01823000018236 3301311272401309880012698 0 012698 0412422 022222122212112 20 0 0112 782ZZ08 10 57230311211121
20063818334           0411222227322 0 073 03120901 0122300001223125104252 00002 0 00003 0 0 0 012198 0 00 00 002122222121223 11 0 00001000MA01 00 63162311213212
20064213924           0311222226332 0 032 16220902 40000142314233 7444141442402 0 00003 0 0 0 00 0 0 0 03 02 037221111211112 80 0 0112 531ZZ08132 37142221311111
20065213264           0121222220332 0 013 03120902 20000142314236 3301 02 00002 0 0000198 0 0 03 0 0 0 03 02 022121121210000 00 0 08881008ZZ08 00100000023310010
20066213926           041112222121146 213 03120902 2000011231123118104362 00002 0 00001 32698 014798 0 00 00 002112221121223 11 0 00001000CA30 00 66171311113212
20067213660           0322022226332 0 013 02120902 20000122312233 744423144210128988001 914 39814798 0 02132 032111171117213 80 0 0122 812ZZ08130 65220311311111
20068213268           0122022212322 0 013 03120901 01121000011216 3301312 00002 0 00000 0 0 0 00 0 0 0 08 02 031101121111210 20 0 0122  08ZZ08 10100000013411111
20069213257           0422022228231 91063 03120901 0162300001623199604 92 00002 0 000012298 0 011498 0 00 00 007777777777110 11 0 00001000CA10 00 64130213323212
20070213926           041132222423112 132173212211 01923000019235 2504311988002 0 0000198 0 0 03 0 0 0 08 08 080000000000000 00 0 08881008ZZ08 00  8008013320010
20071213255           0422022227332 0 013 07220901 0122300001223611104 0111210129988001 398 0 014798 0413 01 481117171712773110 0 0111 832ZZ08 70 62140312321111
20072213926           0111122220332 0 032161213002 40000181118116 3301131232402 0 0000126 398 01 41498 01 02 032111711771213 12 2 20001000AZ01 12 25121321312111
20073213298           041112122122112 131 64113001 01123000011232 1204361318002 0 00001452698 03 0 0 0 02 41 117112722211223 11 0 00001000TX01 00 40151321213212
20074213234           0422022221332 0 031 63112001 04003000040032 1204122 00002 0 00001 398 0 014798 0412422 021111111111213 11 0 00001000CA10 00 63210323423212
20075213384           0311112215331741131124213211 01123000011233 7444172 00002 0 00003 0 0 0 03 0 0 0 02461 421117212112223 80 0 0222 701ZZ08 00 39182311211212
20076213860           0322022220332 0 032 14212181 01323000013233 7444 02 00002 0 00000 0 0 0 012398 0 01 01 427770000000000 80 0 0888  02ZZ08 00100000014421010
20077213258           0111222227132 0 013 06211001 01223000012236 3301232 00002 0 000012698 0 03 0 0 0 02422 081111111122112140 0 0222 691ZZ08 11 31142311211111
20078818588           0122011211322 0 013 04220901 01823000018236 3301 0124240126252401 32698 01 498 0 02421 432111112112122 20 0 0112 692ZZ08 10 62130311211111
20079818286           0411211227232 0 032 56420901 0500300005003115104142 0000197122403 0 0 0 0198 0 0 00 00 001221222121222 11 0 00001000NE02 00  3102222213212
20080213566           0111122225331171113 04120902 10000162116216 3301282 00002 0 00003 0 0 0 03 0 0 0 02 42 031222121112223 12 2 20001000CA10 12 62162311112111
20081213481           0122022220332 0 013 04120901 0182100001821656302311282402 0 00000 0 0 0 0198 0 0 00 00 002111722127223140 0 0122 652ZZ08 10 47220312311111
20082213233           0422022222332 0 013 03120901 02003000020032 1204 91312402 0 000012698 0 014798 0 03 01 212171111211111140 0 0222 721ZZ08 00 66220111111212
20083818281           0121122221332 0 013 03120901 01423000014236 3301 02 00002 0 0000198 0 0 0198 0 0 02422 032121111222112 11 0 00001000TX01 10 51220322213111
20084714991           0122022224332 0 013 04111181 01723000017236 3301282 0000128161021 32698 01 498 0 03 02 022111111111113 11 0 00001000NY01 10 57230221113111
20085209266           041112211231115 113 04313212150000122112215 2504121432402 0 00003 0 0 0 03 0 0 0 02422 012112111121113 11 0 00001000CA20 00 49211221113212
20086714770           0122022223332 0 013 03120902 20000132313236 3301 12 00002 0 00001 32698 03 0 0 0 02981 421112172211113 12 2 10001000CA10 00 66270211212212
20087619420           0122022221332 0 013 02214412 40000182318236 3301282 00002 0 00003 0 0 0 03 0 0 0 08 02 032121227122221 20 0 0128  62ZZ08 10 46220321311111
20088213268           0111122221322 0 013 03215382 40000200320036 3301141988002 0 00003 0 0 0 03 0 0 0 02302 022122222212112 12 2 10001000CA10 12 56221322322111
20089818280           0411811120332 0 013 06213002 40000112311233 4414312 00002 0 00001 32698 0198 0 0 03 02 021711111117222 30 0 0122 601ZZ08 00 26172321211212
20090714543           0122022226332 0 013 03211002 40000172317236 3301432 00002 0 00003 0 0 0 03 0 0 0 02 42 031121121122112 11 0 00001000CA20 10 62170221213111
20091209275           0122022226332 0 013 04211111 01421000014216 3301352 00002 0 00003 0 0 0 03 0 0 0 03 02 032112112111212 11 0 00001000CA30 00 57160321113212
20092213562           0122022221222 0 013 03111002 40000182318236 3301 02 00002 0 00003 0 0 0 03 0 0 0 03 02 032212112212213 11 0 00001000CA20 00 63230321213212
20093213747           032202222123175 613 07211001 01121000011213 7444361461022 0 00001 32598 014798 0 03 02 032122121711123 80 0 0111 772ZZ08130 55250321211111
20094213436           0422022222312 0 053 04211002 40000200320033 6434 02 00002 0 00001 32526291 43198 02422 027772777712113 70 0 0121 812ZZ08110 61220321211111
20095714999           011111222232177 613 07120901 01123000011236 3301 01252402 0 00003 0 0 0 03 0 0 0 01 01 412127172112113 12 2 10001000CA10 00 54221311112212
20096714535           0111122222332 0 013 02111122 60000172317236 3301 12 00002 0 00003 0 0 0 03 0 0 0 02982 080000000000000 20 0 0121 801ZZ08 18100008023531111
20097213223           0111222227232 0 013 07120901 01423000014236 3301312 00002 0 00003 0 0 0 012598 0 03 02 021117122221223 12 2 10001000CA20 00 62032321312212
20098213462           0122022221332 0 013 03120901 0182300001823646302171202101263121012698 0 01 498 0 00 00 002171121112112170 0 0118 802ZZ08 10 59220311311111
20099209782           0422022222332 0 013 02111111 0152100001521627104252 00002 0 00000 0 0 0 03 0 0 0 00 00 007121172121113 11 0 00001000CA30 00 53220311313212
20100714680           0111112222222 0 013 03214412 40000122312236 3301 1123240197122401 32698 012598 0 02 41 127117177177113 11 0 00001000CA20 00 51161321113212
20101213947           0411322226332 0 031 63120902 2000013231323118104 12 00002 0 00003 0 0 0 014798 0 00 00 001117121171123 11 0 00001000OH01 00 62262321123212
20102213384           0322022220332 0 013 04120902 20000151815103 7444472 00002 0 00000 0 0 0 011098 0 03 02 021122171717113 80 0 0212 772ZZ08130 65200321321111
20103714525           0111122222332 0 013 02213002 40000500350036 3301352 00002 0 000012698 0 03 0 0 0 02 42 011121112111112 20 0 0222 161ZZ08 00 16131321111212
20104213822           0311122223332 0 043 04120902 20000142314233 7444 10 00002 0 00001 32526251 498 0 02422 032121221222113 80 0 0222 761ZZ08132 65142311211111
20105213936           0311222225322 0 013 04120902 20000162216223 7444312 00002 0 00001 32698 01 498 0 03 01 112721112111112 80 0 0112 691ZZ08132 65172211311111
20106714527           0111112222232 0 013 03214001 01821000018216 3301312 00002 0 00003 0 0 0 03 0 0 0 03 02 021111172177113 20 0 0222 451ZZ08 00 39141312111212
20107213225           0311222227332 0 013 04120902 30000122312233 7444971971022 0 00003 0 0 0 03 0 0 0 03 02 021722221171223 80 0 0112 741ZZ08132 63142311211111
20108213773           0122022220332 0 073 02213181 01623000016236 3301 02 00002 0 00003 0 0 0 03 0 0 0 08 01 187171221777771 20 0 0122 712ZZ08 10 54260013421111
20109213582           0111212227222 0 013 00212211 01613000016136 3301312 00002 0 00003 0 0 0 03 0 0 0 02 42 022117111717112 20 0 0112 642ZZ08 12 53232311211121
20110415792           0122022224332 0 013 02416001 01613000016136 3301312 00002 0 000014598 0 014798 0 03 02 032112121112223 12 2 20001000CA10 00 33120121212212
20111213380           0122022221332 0 073 07214311 02003000020036 3301122 00002 0 00003 0 0 0 03 0 0 0 01 02 087777177217123 20 0 0112 652ZZ08 10 41200011311121
20112213484           0122022224332 0 013 02220901 01123000011236 3301312 00002 0 00003 0 0 0 03 0 0 0 03 02 022111121117112 20 0 0121 792ZZ08 10 59210321311121
20113213563           0122022222332 0 031 94212002 40000181318136 3301231202202 0 00003 0 0 0 014798 0 03 02 022211112712111140 0 0112 641ZZ08 10 61210321311111
20114213254           0122022228332 0 073 03214111 01513000015136503021212380012697108226 398 01252698 00 00 002127121112122140 0 0122 631ZZ08 10 43210311111111
20115213250           0122022220332 0 013 01212002 40000800300036 3301311232402 0 00003 0 0 0 03 0 0 0 02 42 032121111000000 20 0 0888  02ZZ08 10100000023411111
20116714642           0122022224332 0 013 01214211 01823000018236 3301 02 00002 0 000012698 0 00 0 0 0 02422 081127722717110 20 0 0118 762ZZ08 10 53210312421121
20117714581           011111212312178 313 07212001 01123000011236 3301 12 000012620240198 0 0 014798 0 02421 432122122211113 11 0 00001000CA20 00 47271311113212
20118213564           012202122333147 843 04120902 20000181318136 3301201202402 0 0000126 345983 0 0 0 03 02 037221112211110 11 0 00001000TX01 00 66220312423212
20119213268           0122022221332 0 013 04120902 30000200320036 3301111202402 0 00003 0 0 0 0298 0 0 02422 037117177717113 20 0 0122 732ZZ08 10 64210321111111
20120213759           0122012221232 0 013 03212281 01721000017216 3301312 00002 0 00003 0 0 0 03 0 0 0 01 02 027122122112121 20 0 0122 712ZZ08 10 51250311311111
20121213388           0121822221332 0 013 03213281 01523000015236 3301121988002 0 0000198 0 0 0198 0 0 08 011081721211112112 20 0 0112 701ZZ08 10 51220322311111
20122714559           0122022226332 0 013 06211001 0111300001113654302292 00002 0 00003 0 0 0 03 0 0 0 00 00 001717121112123140 0 0128 632ZZ08 10 53240312211111
20123213384           0321221227322 0 073 03211001 02003000020033 7444 01988002 0 00003 0 0 0 03 0 0 0 03 01 421121112211000 00 0 08881008ZZ08 00100000013420010
20124415881           0411212226132 0 013 04213111 0152100001521627104291232402 0 000012526 398147 598 00 00 002721772777223 11 0 00001000NM01 00 28162311113212
20125213731           0422022222332 0 031112120901 02003000020032 1204 02 0000126441023 0 0 0 03 0 0 0 02421 431171711171771140 0 0122 842ZZ08 10 65200312311111
20126818346           0411111221222 0 032 42213001 0132300001323198104312 00002 0 000012698 0 03 0 0 0 08 08 082122121112113130 0 0122 221ZZ08 00 20161313321212
20127213477           0322022222232 0 032172120902 20000112111213 7444361971022 0 00000 0 0 0 03 0 0 0 02421 437122121112112 80 0 0122 751ZZ08130 66140211211111
20128213585           0122022223312 0 013 06120901 01423000014236 3301441988002 0 000012598 0 01 398 0 03 02 012221122121112 20 0 0121 702ZZ08 10 64220121211111
20129213771           0111122221332 0 013 03213212 40000112311231 3301122 00002 0 000014098 0 03 0 0 0 02 41 937771271212112 11 0 00001000NM01 12 50141321313111
20130213790           031132222223155 413 06120901 01523000015233 7444422 00002 0 00001 398 0 01 498 0 01 02 032122121121223 80 0 0222 651ZZ08 00 53161311311212
20131213924           031122222733112 173 04120902 20000182818203 7444361988002 0 00003 0 0 0 03 0 0 0 02421 731121221112122 80 0 0222 751ZZ08 00 61162311311212
20132714586           0122022210222 0 013 03120901 01123000011236 3301 11312402 0 0000198 0 0 03 0 0 0 02421 432222112221112 12 2 20001000TX01 00 66170311112212
20133213691           0122022220332 0 013 03120901 01623000016236 3301122 00002 0 00003 0 0 0 03 0 0 0 03 02 087172270100103 12 2 20001000CA10 10 58240311322111
20134818368           0322022227332 0 013 06211112 40000162316233 7444141461032 0 00000 0 0 0 00 0 0 0 01 02 011110771171113 80 0 0112 742ZZ08130 48180321311111
20135714493           0111212227231611113 04212111 01223000012236 3301291202200 0 00003 0 0 0 03 0 0 0 02461 131711222122223 11 0 00001000TX02 00 40102311213212
20136213265           0111122220322 0 013 03120902120000500150016 3301352 00002 0 000014698 0 01 498 0 01 02 022111121111113 12 1 20001000CA10 12 65163311312111
20137714830           0411122220332 0 013 07313001 0500100005001627104422 00002 0 000014698 0 014798 0 00 00 002722772121222 1213130001000CA10 00 19121312112212
20138415797           0411212226231171113 04213001 0500300005003626104282 00000 0 00003 0 0 0 011498 0 00 00 002112211121222 1213 10001000CA10 00  4102311312212
20139213429           0422012220332 0 013 04212112 4000013231323125104462 00002 0 00003 0 0 0 03 0 0 0 00 00 001211221721222 11 0 00001000CA10 00 56170221213212
20140714492           0111122222232 0 013 05215412 40000152115216 3301 11231042 0 000014598 0 014798 0 02421 432721111717111 11 0 00001000CA30 00 52252321213212
20141213263           011112121233120 313 04120901 05003000050031 3301202 0000197202303 0 0 0 03 0 0 0 02421 337111171177713 20 0 0222 651ZZ08 12 26218311211111
20142714830           011120222723112 113 04211112 40000121312136 3301292 00002 0 00003 0 0 0 03 0 0 0 03 02 037722111121223 12 2 10001000CA10 00 45162321112212
20143818281           0311322227332 0 032 17212211 01123000011233 7444 00 00002 0 00003 0 0 0 00 0 0 0 03 02 010272212101222 80 0 0112 541ZZ08 00 35182212211212
20144213783           0111822222332 0 013 04120901 01423000014236 3301361232100 0 000014498 0 014798 0 02262 027172177127113 12 2 20001000CA20 00 66211322222212
20145213699           031122222722112 132174211111 01723000017233 7444232 00002 0 00003 0 0 0 01 398 0 03 01 431111172171113 11 0 00001000HI01 00 49122311213212
20146213489           0111112221332 0 013 04120901 01113000011136 3301162 00002 0 00003 0 0 0 03 0 0 0 03 02 082217111171223140 0 0112 621ZZ08 12 46142311211111
20147714581           0422022222332 0 013 03215512 4000011221122627104 12 00002 0 00000 0 0 0 00 0 0 0 00 00 007111772717111 12 2 20001000TX01 10 37100122312111
20148213323           0411222226331651132173211000 00000000000003 6434122 00002 0 00001 32625983 0 0 0 03 01 322177171171722 12 7 70001000HI01 00 13102314322212
20149213732           0411122222332 0 031 64111001 01423000014232 1204270 00002 0 0000126 398 01 498 0 01 011022122112221223 11 0 00001000NY01 00 60132322413212
20150415782           0411122220332 0 073 02212002 4000015211521627104352 00002 0 000014598 0 011498 0 00 00 002121212111113 11 0 00001000CA80 00 30162321113212
20151714831           0411122222222 0 013 06213211 0132300001323126104292 00002 0 00003 0 0 0 03 0 0 0 00 00 002112122112113 11 0 00001000RI01 00 53181311113212
20152213264           011111111132115 113 06120902 2000018111811663303 11312402 0 0000198 0 0 0198 0 0 00 00 002172121171173 11 0 00001000CA20 00 59101311113212
20153213731           0122022222322 0 063 03120902 60000142814206 3301142 00002 0 00000 0 0 0 0298 0 0 03 02 032177117777711 00 0 08881008ZZ08 10100240313320111
20154213366           041112212233112 131 64111111 04003000040033 4414122 00002 0 0000126 398 03 0 0 0 02 41 181171222222223 11 0 00001000CA20 00 62111322433212
20155818333           0322022222232 0 031 73214412 40000112311233 7444441461022 0 00000 0 0 0 0198 0 0 02421 412171121271272 80 0 0112 792ZZ08130 41130321311111
20156805327           0121122222232 0 013 03311111 01823000018231 3301311312402 0 0000126 398 03 0 0 0 03 02 031121111111123 11 0 00001000CA20 00 55120211323212
20157818782           0422022222332 0 032 14311001 0142300001423198604312 00002 0 000019798 0 014798 0 08 08 082121221211123 11 0 00001000TX01 00 53260321113212
20158805831           0111122212332 0 013 04216002 40000182318231 3301311312402 0 00001 32698 00 0 0 0 02 41 421111111121223 12 2 20001000CA10 12 26142321312111
20159805831           0121122221332 0 013 01220901 05001000050011 3301 01988002 0 00000 0 0 0 00 0 0 0 03 02 082212122122223 11 0 00001000CA20 00 13120113423212
20160415223           041121222532146 232 43211001 01521000015213 6434312 00002 0 00003 0 0 0 03 0 0 0 08 08 082711172121223 11 0 00001000CA10 00 60252311213212
20161714859           0111112222331611113 04212111 01121000011216 3301481138002 0 00003 0 0 0 03 0 0 0 03 02 021117127121224 11 0 00001000CA10 00 49171311213212
20162213571           0322022222332 0 043 04120902 20000122312233 7444121121022 0 0000198 0 0 0198 0 0 02421 411112122122723 80 0 0122 812ZZ08130 61200314411111
20163213223           0122022220332 0 013 03315331 02003000020036 3301 02 00001 3202401 32698 012598 0 03 01 132211112121113 12 1 20001000CA10 00 47130121212212
20164213587           0121311223322 0 013 02213111 01623000016236 3301122 00002 0 000013398 0 03 0 0 0 03 02 012727722772771 12 2 20001000CA10 10 60220312522111
20165415797           0122022222332 0 063 03220901 01421000014216 3301 42 00002 0 00001 298 0 01 198 0 03 02 037122771177112 11 0 00001000CA30 00 61260321113212
20166213660           0422022212332 0 032174120902 20000800300033 5424362 00002 0 00002262598 01 498 0 02 42 022122171121112 40 0 0222 722ZZ08120 62200111111111
20167213382           0322022227222 0 073 04211001 01213000012133 7444232 00002 0 0000198 0 0 03 0 0 0 03 02 032112111121113 80 0 0122 812ZZ08130 55240211311111
20168714498           0111112221221741113 06211112 40000182318236 3301121202202 0 0000144 298 01104798 02421 332172121111113 12 2 10001000CA20 12 50251321212111
20169805522           0321322220322 0 073 06213312 20000112311233 7444 91988002 0 0000198 0 0 00 0 0 0 08 08 080000000000000 00 0 08881008ZZ08 00  8000024520010
